timestamp,user,src_ip,policy_name,action,severity
2026-04-02 11:21:31,dave,10.0.0.9,Large-Attachment,block,High
2026-04-02 13:08:37,bob,10.0.0.6,Mass-Download,alert,High
2026-04-02 10:07:40,ivan,10.0.0.14,Large-Attachment,block,Low
2026-04-02 10:51:55,dave,10.0.0.9,Sensitive-File-Upload,alert,Medium
2026-04-02 15:17:08,dave,10.0.0.9,Large-Attachment,alert,High
2026-04-02 12:38:39,grace,10.0.0.12,Mass-Download,alert,Low
2026-04-02 10:33:35,alice,10.0.0.5,Large-Attachment,block,Medium
2026-04-02 12:53:14,oscar,10.0.0.22,Large-Attachment,block,High
2026-04-02 09:39:20,carol,10.0.0.8,Large-Attachment,block,Medium
2026-04-02 09:47:02,grace,10.0.0.12,Bulk-Email-External,block,Low
2026-04-02 14:14:54,mallory,10.0.0.19,Mass-Download,alert,High
2026-04-02 15:01:08,alice,10.0.0.5,Sensitive-File-Upload,monitor,Medium
2026-04-02 08:38:53,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 13:48:14,grace,10.0.0.12,Large-Attachment,alert,Medium
2026-04-02 11:37:24,eve,10.0.0.10,Large-Attachment,alert,High
2026-04-02 12:53:31,mallory,10.0.0.19,Mass-Download,alert,High
2026-04-02 12:37:49,ivan,10.0.0.14,Mass-Download,block,Medium
2026-04-02 09:45:16,oscar,10.0.0.22,Large-Attachment,block,High
2026-04-02 08:24:26,carol,10.0.0.8,Mass-Download,block,Low
2026-04-02 13:40:22,eve,10.0.0.10,Sensitive-File-Upload,alert,High
2026-04-02 10:37:29,dave,10.0.0.9,Bulk-Email-External,alert,Low
2026-04-02 09:32:24,carol,10.0.0.8,Sensitive-File-Upload,block,Medium
2026-04-02 08:50:46,eve,10.0.0.10,Mass-Download,monitor,Medium
2026-04-02 15:20:51,ivan,10.0.0.14,Bulk-Email-External,alert,Medium
2026-04-02 09:48:40,oscar,10.0.0.22,Large-Attachment,alert,High
2026-04-02 10:15:58,oscar,10.0.0.22,Sensitive-File-Upload,alert,Low
2026-04-02 15:41:47,oscar,10.0.0.22,Sensitive-File-Upload,block,Low
2026-04-02 13:25:48,eve,10.0.0.10,Sensitive-File-Upload,monitor,Medium
2026-04-02 09:24:19,bob,10.0.0.6,Sensitive-File-Upload,alert,High
2026-04-02 14:44:40,pat,10.0.0.31,Large-Attachment,alert,High
2026-04-02 09:06:58,dave,10.0.0.9,Mass-Download,block,Medium
2026-04-02 15:35:19,oscar,10.0.0.22,Bulk-Email-External,monitor,Low
2026-04-02 15:00:20,alice,10.0.0.5,Mass-Download,alert,Low
2026-04-02 11:06:03,henry,10.0.0.13,Bulk-Email-External,block,Low
2026-04-02 12:44:10,pat,10.0.0.31,Sensitive-File-Upload,alert,High
2026-04-02 15:56:24,eve,10.0.0.10,Bulk-Email-External,monitor,Medium
2026-04-02 10:16:13,dave,10.0.0.9,Mass-Download,monitor,Low
2026-04-02 10:31:02,bob,10.0.0.6,Large-Attachment,monitor,Medium
2026-04-02 13:00:09,oscar,10.0.0.22,Bulk-Email-External,alert,Low
2026-04-02 08:13:05,alice,10.0.0.5,Mass-Download,block,Medium
2026-04-02 12:23:36,mallory,10.0.0.19,Bulk-Email-External,monitor,Low
2026-04-02 15:29:18,carol,10.0.0.8,Sensitive-File-Upload,alert,Low
2026-04-02 11:16:52,pat,10.0.0.31,Large-Attachment,alert,Low
2026-04-02 13:06:49,oscar,10.0.0.22,Bulk-Email-External,monitor,Low
2026-04-02 13:44:45,pat,10.0.0.31,Mass-Download,alert,Low
2026-04-02 09:46:08,henry,10.0.0.13,Bulk-Email-External,alert,Low
2026-04-02 09:33:19,dave,10.0.0.9,Large-Attachment,monitor,Medium
2026-04-02 12:26:26,carol,10.0.0.8,Sensitive-File-Upload,block,Low
2026-04-02 12:48:23,oscar,10.0.0.22,Large-Attachment,alert,High
2026-04-02 14:14:01,oscar,10.0.0.22,Mass-Download,block,Low
2026-04-02 12:53:22,oscar,10.0.0.22,Bulk-Email-External,block,High
2026-04-02 09:30:56,alice,10.0.0.5,Large-Attachment,alert,Low
2026-04-02 09:09:14,henry,10.0.0.13,Bulk-Email-External,block,Medium
2026-04-02 09:25:20,henry,10.0.0.13,Mass-Download,alert,Medium
2026-04-02 08:45:12,mallory,10.0.0.19,Mass-Download,alert,High
2026-04-02 10:29:13,carol,10.0.0.8,Large-Attachment,monitor,Medium
2026-04-02 12:35:58,grace,10.0.0.12,Mass-Download,monitor,High
2026-04-02 10:28:37,eve,10.0.0.10,Mass-Download,block,High
2026-04-02 09:38:35,dave,10.0.0.9,Mass-Download,block,Low
2026-04-02 13:29:21,eve,10.0.0.10,Sensitive-File-Upload,alert,Medium
2026-04-02 08:32:26,dave,10.0.0.9,Sensitive-File-Upload,alert,Low
2026-04-02 12:29:52,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 12:10:48,eve,10.0.0.10,Mass-Download,alert,Low
2026-04-02 08:06:59,oscar,10.0.0.22,Large-Attachment,alert,Medium
2026-04-02 13:42:13,pat,10.0.0.31,Large-Attachment,alert,High
2026-04-02 14:33:35,pat,10.0.0.31,Bulk-Email-External,monitor,High
2026-04-02 10:04:13,dave,10.0.0.9,Mass-Download,block,Medium
2026-04-02 08:44:36,pat,10.0.0.31,Sensitive-File-Upload,block,Low
2026-04-02 08:01:57,ivan,10.0.0.14,Bulk-Email-External,monitor,Medium
2026-04-02 08:45:27,alice,10.0.0.5,Sensitive-File-Upload,alert,Low
2026-04-02 09:36:22,bob,10.0.0.6,Large-Attachment,monitor,Medium
2026-04-02 15:34:20,oscar,10.0.0.22,Mass-Download,block,High
2026-04-02 11:56:25,bob,10.0.0.6,Mass-Download,alert,Medium
2026-04-02 08:25:14,carol,10.0.0.8,Sensitive-File-Upload,alert,Low
2026-04-02 14:49:14,carol,10.0.0.8,Bulk-Email-External,monitor,Low
2026-04-02 14:48:01,grace,10.0.0.12,Mass-Download,block,Medium
2026-04-02 09:09:00,eve,10.0.0.10,Bulk-Email-External,monitor,High
2026-04-02 09:12:04,bob,10.0.0.6,Bulk-Email-External,monitor,High
2026-04-02 10:41:48,eve,10.0.0.10,Large-Attachment,alert,High
2026-04-02 09:18:21,eve,10.0.0.10,Large-Attachment,block,Low
2026-04-02 14:03:22,carol,10.0.0.8,Mass-Download,alert,High
2026-04-02 15:47:10,ivan,10.0.0.14,Sensitive-File-Upload,monitor,High
2026-04-02 08:44:45,ivan,10.0.0.14,Large-Attachment,monitor,Low
2026-04-02 13:47:13,ivan,10.0.0.14,Sensitive-File-Upload,block,High
2026-04-02 15:26:27,bob,10.0.0.6,Large-Attachment,monitor,Low
2026-04-02 10:34:11,oscar,10.0.0.22,Sensitive-File-Upload,block,High
2026-04-02 12:40:20,bob,10.0.0.6,Large-Attachment,alert,High
2026-04-02 09:17:39,henry,10.0.0.13,Sensitive-File-Upload,block,Low
2026-04-02 11:15:15,dave,10.0.0.9,Bulk-Email-External,monitor,Medium
2026-04-02 09:35:28,mallory,10.0.0.19,Large-Attachment,alert,Medium
2026-04-02 09:55:06,dave,10.0.0.9,Mass-Download,alert,High
2026-04-02 12:50:51,mallory,10.0.0.19,Mass-Download,block,Medium
2026-04-02 09:00:54,carol,10.0.0.8,Sensitive-File-Upload,monitor,Low
2026-04-02 09:27:54,eve,10.0.0.10,Mass-Download,alert,Medium
2026-04-02 13:35:02,oscar,10.0.0.22,Mass-Download,monitor,High
2026-04-02 11:36:21,ivan,10.0.0.14,Sensitive-File-Upload,block,High
2026-04-02 10:36:09,carol,10.0.0.8,Bulk-Email-External,block,High
2026-04-02 12:54:54,carol,10.0.0.8,Bulk-Email-External,block,High
2026-04-02 08:32:03,oscar,10.0.0.22,Large-Attachment,alert,Medium
2026-04-02 09:52:49,eve,10.0.0.10,Sensitive-File-Upload,alert,High
2026-04-02 11:16:29,bob,10.0.0.6,Mass-Download,monitor,High
2026-04-02 09:36:26,ivan,10.0.0.14,Large-Attachment,alert,Medium
2026-04-02 08:15:59,grace,10.0.0.12,Large-Attachment,alert,Low
2026-04-02 08:22:13,pat,10.0.0.31,Large-Attachment,alert,Low
2026-04-02 09:19:43,eve,10.0.0.10,Mass-Download,block,Medium
2026-04-02 09:04:30,mallory,10.0.0.19,Bulk-Email-External,block,High
2026-04-02 13:55:32,grace,10.0.0.12,Large-Attachment,alert,Medium
2026-04-02 14:24:20,dave,10.0.0.9,Large-Attachment,block,High
2026-04-02 13:13:40,oscar,10.0.0.22,Mass-Download,monitor,High
2026-04-02 12:23:37,carol,10.0.0.8,Mass-Download,block,High
2026-04-02 15:40:47,grace,10.0.0.12,Large-Attachment,monitor,Low
2026-04-02 11:21:01,carol,10.0.0.8,Large-Attachment,block,Medium
2026-04-02 12:14:48,grace,10.0.0.12,Bulk-Email-External,monitor,Low
2026-04-02 11:15:15,grace,10.0.0.12,Sensitive-File-Upload,block,High
2026-04-02 11:05:24,ivan,10.0.0.14,Bulk-Email-External,monitor,Medium
2026-04-02 10:41:08,carol,10.0.0.8,Large-Attachment,block,Low
2026-04-02 13:47:52,alice,10.0.0.5,Mass-Download,monitor,Medium
2026-04-02 15:38:11,ivan,10.0.0.14,Mass-Download,block,High
2026-04-02 11:01:51,dave,10.0.0.9,Bulk-Email-External,alert,Low
2026-04-02 13:57:48,dave,10.0.0.9,Sensitive-File-Upload,block,Medium
2026-04-02 15:43:24,oscar,10.0.0.22,Mass-Download,alert,Medium
2026-04-02 10:17:29,ivan,10.0.0.14,Mass-Download,block,Low
2026-04-02 14:51:17,oscar,10.0.0.22,Mass-Download,alert,Low
2026-04-02 12:32:56,pat,10.0.0.31,Bulk-Email-External,monitor,High
2026-04-02 12:35:21,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 10:46:58,mallory,10.0.0.19,Bulk-Email-External,block,Low
2026-04-02 09:43:29,carol,10.0.0.8,Large-Attachment,monitor,Medium
2026-04-02 09:14:50,eve,10.0.0.10,Bulk-Email-External,block,High
2026-04-02 08:53:35,oscar,10.0.0.22,Mass-Download,monitor,Medium
2026-04-02 08:14:03,eve,10.0.0.10,Sensitive-File-Upload,alert,High
2026-04-02 09:22:02,ivan,10.0.0.14,Bulk-Email-External,monitor,Low
2026-04-02 15:54:24,eve,10.0.0.10,Bulk-Email-External,block,Low
2026-04-02 10:54:55,eve,10.0.0.10,Sensitive-File-Upload,block,Low
2026-04-02 08:32:59,grace,10.0.0.12,Large-Attachment,block,High
2026-04-02 13:58:26,ivan,10.0.0.14,Sensitive-File-Upload,monitor,Medium
2026-04-02 13:57:16,henry,10.0.0.13,Sensitive-File-Upload,block,Medium
2026-04-02 09:18:07,ivan,10.0.0.14,Large-Attachment,block,Medium
2026-04-02 09:59:47,carol,10.0.0.8,Large-Attachment,alert,High
2026-04-02 13:26:40,pat,10.0.0.31,Large-Attachment,monitor,Low
2026-04-02 11:42:21,bob,10.0.0.6,Bulk-Email-External,monitor,Medium
2026-04-02 13:14:31,oscar,10.0.0.22,Sensitive-File-Upload,block,Low
2026-04-02 11:44:33,alice,10.0.0.5,Large-Attachment,monitor,High
2026-04-02 08:48:40,mallory,10.0.0.19,Mass-Download,alert,High
2026-04-02 15:09:14,grace,10.0.0.12,Bulk-Email-External,block,High
2026-04-02 12:21:17,ivan,10.0.0.14,Mass-Download,block,High
2026-04-02 11:13:30,eve,10.0.0.10,Sensitive-File-Upload,monitor,Low
2026-04-02 14:54:12,ivan,10.0.0.14,Large-Attachment,alert,Low
2026-04-02 15:01:43,henry,10.0.0.13,Large-Attachment,alert,High
2026-04-02 09:44:34,alice,10.0.0.5,Large-Attachment,monitor,Medium
2026-04-02 14:31:50,carol,10.0.0.8,Large-Attachment,alert,High
2026-04-02 14:11:04,oscar,10.0.0.22,Bulk-Email-External,block,High
2026-04-02 11:46:36,grace,10.0.0.12,Sensitive-File-Upload,block,Medium
2026-04-02 12:26:38,ivan,10.0.0.14,Large-Attachment,alert,High
2026-04-02 13:20:10,eve,10.0.0.10,Large-Attachment,block,Low
2026-04-02 14:16:14,dave,10.0.0.9,Sensitive-File-Upload,block,Low
2026-04-02 10:00:46,eve,10.0.0.10,Bulk-Email-External,monitor,High
2026-04-02 11:03:34,ivan,10.0.0.14,Bulk-Email-External,alert,Medium
2026-04-02 09:30:17,alice,10.0.0.5,Bulk-Email-External,alert,Medium
2026-04-02 09:40:39,mallory,10.0.0.19,Large-Attachment,block,Medium
2026-04-02 10:43:57,dave,10.0.0.9,Mass-Download,monitor,High
2026-04-02 11:59:45,henry,10.0.0.13,Large-Attachment,alert,Low
2026-04-02 13:33:28,henry,10.0.0.13,Large-Attachment,alert,High
2026-04-02 15:17:58,mallory,10.0.0.19,Mass-Download,monitor,Low
2026-04-02 12:11:55,ivan,10.0.0.14,Large-Attachment,monitor,Medium
2026-04-02 10:21:12,ivan,10.0.0.14,Bulk-Email-External,monitor,Medium
2026-04-02 12:02:45,henry,10.0.0.13,Bulk-Email-External,block,High
2026-04-02 09:21:53,grace,10.0.0.12,Mass-Download,monitor,High
2026-04-02 09:51:31,carol,10.0.0.8,Sensitive-File-Upload,block,Low
2026-04-02 10:44:20,ivan,10.0.0.14,Mass-Download,block,Low
2026-04-02 09:33:37,oscar,10.0.0.22,Mass-Download,alert,Low
2026-04-02 08:59:10,henry,10.0.0.13,Large-Attachment,monitor,Medium
2026-04-02 09:03:32,carol,10.0.0.8,Large-Attachment,alert,Medium
2026-04-02 15:10:57,grace,10.0.0.12,Sensitive-File-Upload,block,High
2026-04-02 14:32:52,carol,10.0.0.8,Bulk-Email-External,block,Low
2026-04-02 11:51:55,carol,10.0.0.8,Sensitive-File-Upload,alert,High
2026-04-02 11:50:55,ivan,10.0.0.14,Mass-Download,monitor,Medium
2026-04-02 13:41:26,oscar,10.0.0.22,Large-Attachment,monitor,Low
2026-04-02 10:22:54,grace,10.0.0.12,Sensitive-File-Upload,alert,High
2026-04-02 13:21:18,alice,10.0.0.5,Large-Attachment,monitor,High
2026-04-02 09:48:41,eve,10.0.0.10,Bulk-Email-External,monitor,High
2026-04-02 10:53:01,ivan,10.0.0.14,Bulk-Email-External,block,High
2026-04-02 08:39:08,dave,10.0.0.9,Large-Attachment,monitor,Low
2026-04-02 14:05:11,oscar,10.0.0.22,Bulk-Email-External,monitor,High
2026-04-02 11:49:11,alice,10.0.0.5,Large-Attachment,monitor,High
2026-04-02 11:05:05,henry,10.0.0.13,Sensitive-File-Upload,block,Medium
2026-04-02 15:15:34,bob,10.0.0.6,Mass-Download,alert,High
2026-04-02 08:23:10,mallory,10.0.0.19,Large-Attachment,block,Low
2026-04-02 10:21:52,alice,10.0.0.5,Bulk-Email-External,monitor,Low
2026-04-02 08:56:33,eve,10.0.0.10,Sensitive-File-Upload,block,High
2026-04-02 11:58:38,grace,10.0.0.12,Large-Attachment,block,Low
2026-04-02 10:57:02,henry,10.0.0.13,Bulk-Email-External,alert,Medium
2026-04-02 13:09:42,eve,10.0.0.10,Mass-Download,alert,Low
2026-04-02 14:01:37,dave,10.0.0.9,Large-Attachment,monitor,High
2026-04-02 11:56:26,henry,10.0.0.13,Mass-Download,monitor,Low
2026-04-02 12:17:43,bob,10.0.0.6,Sensitive-File-Upload,alert,Medium
2026-04-02 14:24:47,alice,10.0.0.5,Sensitive-File-Upload,block,Medium
2026-04-02 10:31:31,carol,10.0.0.8,Sensitive-File-Upload,monitor,Low
2026-04-02 11:08:49,mallory,10.0.0.19,Mass-Download,monitor,Low
2026-04-02 08:54:55,ivan,10.0.0.14,Bulk-Email-External,alert,Medium
2026-04-02 09:36:04,mallory,10.0.0.19,Large-Attachment,block,Low
2026-04-02 09:03:26,pat,10.0.0.31,Large-Attachment,monitor,Medium
2026-04-02 11:31:08,pat,10.0.0.31,Mass-Download,alert,Low
2026-04-02 11:24:16,alice,10.0.0.5,Bulk-Email-External,block,Low
2026-04-02 08:17:39,carol,10.0.0.8,Mass-Download,alert,Low
2026-04-02 11:25:02,grace,10.0.0.12,Sensitive-File-Upload,monitor,Medium
2026-04-02 11:09:12,henry,10.0.0.13,Large-Attachment,alert,Low
2026-04-02 10:26:16,alice,10.0.0.5,Large-Attachment,block,High
2026-04-02 13:04:46,dave,10.0.0.9,Large-Attachment,alert,Low
2026-04-02 08:57:44,bob,10.0.0.6,Large-Attachment,alert,High
2026-04-02 08:12:12,oscar,10.0.0.22,Sensitive-File-Upload,alert,Medium
2026-04-02 13:00:08,ivan,10.0.0.14,Sensitive-File-Upload,monitor,Low
2026-04-02 10:46:46,dave,10.0.0.9,Bulk-Email-External,block,Low
2026-04-02 11:56:19,eve,10.0.0.10,Large-Attachment,block,High
2026-04-02 10:25:38,henry,10.0.0.13,Sensitive-File-Upload,block,Medium
2026-04-02 10:51:58,alice,10.0.0.5,Bulk-Email-External,monitor,High
2026-04-02 10:39:48,carol,10.0.0.8,Mass-Download,block,Low
2026-04-02 12:43:06,mallory,10.0.0.19,Mass-Download,block,Low
2026-04-02 09:36:02,grace,10.0.0.12,Mass-Download,alert,Medium
2026-04-02 15:15:45,dave,10.0.0.9,Large-Attachment,block,High
2026-04-02 08:31:54,oscar,10.0.0.22,Mass-Download,monitor,Low
2026-04-02 15:23:12,dave,10.0.0.9,Mass-Download,alert,Low
2026-04-02 12:02:09,mallory,10.0.0.19,Sensitive-File-Upload,monitor,Low
2026-04-02 13:40:19,mallory,10.0.0.19,Mass-Download,monitor,High
2026-04-02 12:00:58,alice,10.0.0.5,Sensitive-File-Upload,block,Medium
2026-04-02 14:13:35,oscar,10.0.0.22,Sensitive-File-Upload,alert,Low
2026-04-02 10:22:40,mallory,10.0.0.19,Bulk-Email-External,alert,Medium
2026-04-02 10:55:20,grace,10.0.0.12,Sensitive-File-Upload,alert,High
2026-04-02 14:43:49,dave,10.0.0.9,Bulk-Email-External,block,High
2026-04-02 15:51:33,mallory,10.0.0.19,Sensitive-File-Upload,block,Medium
2026-04-02 15:47:44,eve,10.0.0.10,Sensitive-File-Upload,alert,Low
2026-04-02 09:10:40,bob,10.0.0.6,Mass-Download,alert,Low
2026-04-02 15:06:28,oscar,10.0.0.22,Sensitive-File-Upload,monitor,High
2026-04-02 14:39:04,alice,10.0.0.5,Large-Attachment,monitor,Medium
2026-04-02 13:40:35,alice,10.0.0.5,Mass-Download,monitor,Low
2026-04-02 08:36:46,alice,10.0.0.5,Sensitive-File-Upload,alert,High
2026-04-02 10:50:27,mallory,10.0.0.19,Bulk-Email-External,alert,Medium
2026-04-02 08:25:30,oscar,10.0.0.22,Sensitive-File-Upload,monitor,Low
2026-04-02 13:40:55,dave,10.0.0.9,Bulk-Email-External,monitor,Medium
2026-04-02 09:48:05,pat,10.0.0.31,Large-Attachment,monitor,Low
2026-04-02 14:03:28,alice,10.0.0.5,Mass-Download,alert,Low
2026-04-02 09:46:00,bob,10.0.0.6,Bulk-Email-External,block,Medium
2026-04-02 14:12:33,carol,10.0.0.8,Mass-Download,alert,Low
2026-04-02 15:37:23,alice,10.0.0.5,Sensitive-File-Upload,block,Medium
2026-04-02 13:41:12,carol,10.0.0.8,Mass-Download,block,Low
2026-04-02 11:39:59,alice,10.0.0.5,Bulk-Email-External,alert,Medium
2026-04-02 10:21:43,dave,10.0.0.9,Sensitive-File-Upload,monitor,High
2026-04-02 14:44:13,eve,10.0.0.10,Sensitive-File-Upload,alert,High
2026-04-02 15:14:04,grace,10.0.0.12,Large-Attachment,block,Medium
2026-04-02 15:38:16,grace,10.0.0.12,Sensitive-File-Upload,block,Low
2026-04-02 14:40:53,grace,10.0.0.12,Mass-Download,monitor,Medium
2026-04-02 14:41:02,henry,10.0.0.13,Sensitive-File-Upload,monitor,Medium
2026-04-02 09:19:56,henry,10.0.0.13,Sensitive-File-Upload,alert,Medium
2026-04-02 11:24:50,grace,10.0.0.12,Mass-Download,block,Low
2026-04-02 14:48:34,grace,10.0.0.12,Sensitive-File-Upload,alert,High
2026-04-02 10:44:57,alice,10.0.0.5,Bulk-Email-External,block,Medium
2026-04-02 12:14:53,pat,10.0.0.31,Large-Attachment,monitor,Low
2026-04-02 09:28:17,henry,10.0.0.13,Large-Attachment,alert,Medium
2026-04-02 11:12:42,carol,10.0.0.8,Bulk-Email-External,monitor,Low
2026-04-02 12:55:46,bob,10.0.0.6,Bulk-Email-External,monitor,High
2026-04-02 13:43:55,oscar,10.0.0.22,Mass-Download,alert,Low
2026-04-02 12:16:27,carol,10.0.0.8,Sensitive-File-Upload,monitor,High
2026-04-02 11:26:03,bob,10.0.0.6,Sensitive-File-Upload,alert,Medium
2026-04-02 11:24:33,eve,10.0.0.10,Bulk-Email-External,monitor,High
2026-04-02 09:05:04,mallory,10.0.0.19,Large-Attachment,alert,High
2026-04-02 12:03:23,pat,10.0.0.31,Large-Attachment,alert,High
2026-04-02 15:15:26,mallory,10.0.0.19,Large-Attachment,block,High
2026-04-02 09:07:36,eve,10.0.0.10,Sensitive-File-Upload,alert,Medium
2026-04-02 11:42:38,mallory,10.0.0.19,Sensitive-File-Upload,block,High
2026-04-02 12:49:50,henry,10.0.0.13,Sensitive-File-Upload,alert,High
2026-04-02 14:04:32,henry,10.0.0.13,Mass-Download,alert,High
2026-04-02 09:30:12,dave,10.0.0.9,Sensitive-File-Upload,alert,Medium
2026-04-02 13:22:31,grace,10.0.0.12,Large-Attachment,alert,High
2026-04-02 11:25:43,alice,10.0.0.5,Large-Attachment,block,Low
2026-04-02 15:37:21,ivan,10.0.0.14,Large-Attachment,monitor,High
2026-04-02 11:26:39,dave,10.0.0.9,Bulk-Email-External,alert,Medium
2026-04-02 13:36:50,oscar,10.0.0.22,Sensitive-File-Upload,alert,High
2026-04-02 14:52:07,henry,10.0.0.13,Mass-Download,block,High
2026-04-02 11:25:26,dave,10.0.0.9,Sensitive-File-Upload,block,Low
2026-04-02 08:50:30,alice,10.0.0.5,Mass-Download,monitor,Low
2026-04-02 08:04:51,grace,10.0.0.12,Mass-Download,alert,High
2026-04-02 12:25:30,alice,10.0.0.5,Bulk-Email-External,block,Medium
2026-04-02 14:29:52,grace,10.0.0.12,Mass-Download,alert,Medium
2026-04-02 13:01:02,pat,10.0.0.31,Bulk-Email-External,block,High
2026-04-02 10:49:37,alice,10.0.0.5,Large-Attachment,monitor,High
2026-04-02 15:58:48,henry,10.0.0.13,Large-Attachment,block,Low
2026-04-02 10:52:40,pat,10.0.0.31,Sensitive-File-Upload,block,High
2026-04-02 09:09:12,eve,10.0.0.10,Large-Attachment,alert,Low
2026-04-02 13:21:36,bob,10.0.0.6,Sensitive-File-Upload,block,Low
2026-04-02 10:46:25,eve,10.0.0.10,Bulk-Email-External,block,Medium
2026-04-02 08:45:02,pat,10.0.0.31,Mass-Download,alert,High
2026-04-02 09:11:00,eve,10.0.0.10,Bulk-Email-External,alert,Medium
2026-04-02 08:39:18,pat,10.0.0.31,Bulk-Email-External,monitor,High
2026-04-02 14:19:49,ivan,10.0.0.14,Large-Attachment,monitor,High
2026-04-02 14:13:19,oscar,10.0.0.22,Sensitive-File-Upload,block,High
2026-04-02 08:07:07,alice,10.0.0.5,Mass-Download,monitor,Low
2026-04-02 08:19:37,grace,10.0.0.12,Sensitive-File-Upload,block,Low
2026-04-02 13:37:14,henry,10.0.0.13,Large-Attachment,monitor,Low
2026-04-02 09:43:31,bob,10.0.0.6,Bulk-Email-External,monitor,Medium
2026-04-02 12:07:32,grace,10.0.0.12,Sensitive-File-Upload,block,Medium
2026-04-02 15:30:08,grace,10.0.0.12,Sensitive-File-Upload,block,High
2026-04-02 15:47:25,eve,10.0.0.10,Sensitive-File-Upload,block,Medium
2026-04-02 12:48:07,pat,10.0.0.31,Large-Attachment,alert,Medium
2026-04-02 09:34:19,oscar,10.0.0.22,Mass-Download,alert,Medium
2026-04-02 12:42:18,pat,10.0.0.31,Bulk-Email-External,block,Low
2026-04-02 09:46:08,alice,10.0.0.5,Bulk-Email-External,alert,Low
2026-04-02 14:29:29,pat,10.0.0.31,Bulk-Email-External,alert,Low
2026-04-02 08:53:35,oscar,10.0.0.22,Mass-Download,alert,Medium
2026-04-02 14:09:51,eve,10.0.0.10,Bulk-Email-External,block,Low
2026-04-02 09:11:19,henry,10.0.0.13,Large-Attachment,block,Low
2026-04-02 12:48:08,dave,10.0.0.9,Bulk-Email-External,alert,Low
2026-04-02 15:24:23,alice,10.0.0.5,Bulk-Email-External,alert,Low
2026-04-02 09:11:35,oscar,10.0.0.22,Large-Attachment,alert,Medium
2026-04-02 09:57:12,oscar,10.0.0.22,Bulk-Email-External,block,High
2026-04-02 10:49:49,dave,10.0.0.9,Bulk-Email-External,alert,High
2026-04-02 12:36:39,mallory,10.0.0.19,Mass-Download,block,High
2026-04-02 08:10:13,pat,10.0.0.31,Sensitive-File-Upload,alert,Low
2026-04-02 10:09:57,ivan,10.0.0.14,Mass-Download,block,High
2026-04-02 13:16:20,alice,10.0.0.5,Mass-Download,monitor,Low
2026-04-02 12:06:31,bob,10.0.0.6,Large-Attachment,alert,High
2026-04-02 08:40:36,oscar,10.0.0.22,Large-Attachment,block,Medium
2026-04-02 13:33:01,oscar,10.0.0.22,Mass-Download,monitor,Low
2026-04-02 08:40:48,ivan,10.0.0.14,Large-Attachment,alert,Low
2026-04-02 15:04:57,ivan,10.0.0.14,Bulk-Email-External,monitor,Medium
2026-04-02 13:01:59,oscar,10.0.0.22,Mass-Download,block,Medium
2026-04-02 14:02:32,henry,10.0.0.13,Large-Attachment,block,Low
2026-04-02 09:34:07,pat,10.0.0.31,Mass-Download,block,Low
2026-04-02 10:43:05,pat,10.0.0.31,Large-Attachment,monitor,Low
2026-04-02 11:07:51,pat,10.0.0.31,Mass-Download,block,High
2026-04-02 10:40:07,eve,10.0.0.10,Mass-Download,monitor,Low
2026-04-02 12:57:11,mallory,10.0.0.19,Mass-Download,alert,High
2026-04-02 15:57:13,mallory,10.0.0.19,Sensitive-File-Upload,monitor,Low
2026-04-02 10:48:35,eve,10.0.0.10,Mass-Download,alert,Low
2026-04-02 09:35:36,pat,10.0.0.31,Bulk-Email-External,block,Low
2026-04-02 10:02:39,oscar,10.0.0.22,Mass-Download,block,Medium
2026-04-02 08:09:00,grace,10.0.0.12,Large-Attachment,block,High
2026-04-02 15:01:55,alice,10.0.0.5,Sensitive-File-Upload,block,High
2026-04-02 12:55:17,grace,10.0.0.12,Large-Attachment,alert,High
2026-04-02 13:32:19,alice,10.0.0.5,Bulk-Email-External,block,Medium
2026-04-02 11:33:06,oscar,10.0.0.22,Bulk-Email-External,monitor,High
2026-04-02 10:38:25,grace,10.0.0.12,Sensitive-File-Upload,alert,Medium
2026-04-02 09:21:19,mallory,10.0.0.19,Mass-Download,block,Low
2026-04-02 09:51:02,ivan,10.0.0.14,Large-Attachment,monitor,Medium
2026-04-02 13:45:16,dave,10.0.0.9,Large-Attachment,monitor,Low
2026-04-02 12:24:37,eve,10.0.0.10,Bulk-Email-External,alert,Medium
2026-04-02 15:43:03,henry,10.0.0.13,Sensitive-File-Upload,block,Low
2026-04-02 09:09:17,alice,10.0.0.5,Sensitive-File-Upload,block,Low
2026-04-02 11:37:53,grace,10.0.0.12,Sensitive-File-Upload,monitor,High
2026-04-02 09:52:07,grace,10.0.0.12,Large-Attachment,alert,Low
2026-04-02 10:25:32,ivan,10.0.0.14,Large-Attachment,alert,Medium
2026-04-02 08:41:38,oscar,10.0.0.22,Bulk-Email-External,block,High
2026-04-02 08:17:18,grace,10.0.0.12,Large-Attachment,monitor,Medium
2026-04-02 12:47:25,bob,10.0.0.6,Sensitive-File-Upload,alert,Medium
2026-04-02 12:14:37,bob,10.0.0.6,Mass-Download,monitor,Medium
2026-04-02 10:02:46,henry,10.0.0.13,Large-Attachment,alert,Low
2026-04-02 14:30:09,grace,10.0.0.12,Large-Attachment,monitor,Medium
